people	people_points	faces	face_points	hands	hand_points
2	34	2	140	4	84
1	14	1	70	2	42
2	24	1	70	3	63
5	80	5	350	10	210
9	90	6	420	6	126
1	13	1	70	1	21
4	58	4	280	7	147
2	34	2	140	4	84
2	20	1	70	1	21
1	14	1	70	2	42
1	15	1	70	2	42
8	110	6	420	9	189
1	11	1	70	1	21
4	54	4	280	6	126
2	34	2	140	4	84
2	33	2	140	3	63
1	11	1	70	2	42
1	15	1	70	2	42
2	34	2	140	4	84
2	16	1	70	3	63
2	34	2	140	4	84
14	127	11	762	10	210
4	36	2	140	2	42
1	13	1	70	2	42
4	56	3	210	3	63
2	16	1	70	3	63
1	11	1	70	0	0
2	34	2	140	4	84
2	34	2	140	4	84
1	12	1	70	2	42
4	55	4	280	6	126
4	67	4	280	6	126
1	13	1	70	1	21
2	35	2	140	4	84
1	10	1	70	0	0
10	92	8	560	9	189
2	33	2	140	3	63
2	34	2	140	4	84
2	33	2	140	4	84
1	12	1	70	2	42
1	13	1	70	1	21
2	23	1	70	3	63
4	59	4	280	8	168
1	13	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
2	26	2	140	3	63
5	61	4	280	7	147
1	14	1	70	2	42
4	58	4	280	7	147
2	23	1	70	3	63
1	13	1	70	1	21
4	59	4	280	7	147
2	33	2	140	4	84
1	12	1	70	2	42
1	10	1	70	1	21
2	30	2	140	3	63
8	89	7	490	5	105
4	59	4	280	8	168
4	56	4	280	7	147
2	34	2	140	4	84
2	17	1	70	2	42
2	32	2	140	3	63
5	82	5	350	10	210
1	13	1	70	2	42
4	67	4	280	6	126
2	33	2	140	4	84
4	57	4	280	8	168
2	23	2	140	2	42
2	33	2	140	4	84
1	15	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
2	33	2	140	4	84
2	33	2	140	4	84
1	11	1	70	1	21
1	13	1	70	1	21
2	24	2	140	3	63
1	14	1	70	2	42
5	77	5	350	10	210
4	67	4	280	6	126
8	87	6	420	5	105
2	33	2	140	4	84
1	14	1	70	2	42
2	25	1	70	3	63
8	87	6	420	7	147
1	14	1	70	2	42
1	13	1	70	2	41
2	33	2	140	4	84
1	13	1	70	2	42
9	85	6	420	6	126
2	26	2	140	3	63
2	34	2	140	4	84
4	59	4	280	8	168
6	64	4	280	6	126
7	78	6	420	5	105
2	32	2	140	4	84
8	80	6	420	6	126
2	35	2	140	4	84
1	13	1	70	1	21
5	82	5	350	10	210
4	57	4	280	7	147
1	13	1	70	2	42
1	14	1	70	2	42
2	22	1	70	3	63
1	13	1	70	2	42
1	14	1	70	2	42
2	32	2	140	4	84
2	22	1	70	3	63
2	16	1	70	3	63
5	80	5	350	10	210
2	24	1	70	3	63
1	11	1	70	1	21
4	58	4	280	8	168
4	57	4	280	7	147
1	14	1	70	2	42
4	70	4	280	7	147
3	32	2	140	4	84
2	33	2	140	3	63
1	11	1	70	2	42
1	13	1	70	2	42
2	33	2	140	3	63
2	22	1	70	2	42
1	11	1	70	2	42
2	22	1	70	3	63
7	87	7	490	6	126
1	14	1	70	2	42
2	16	1	70	2	42
2	15	1	70	2	42
2	33	2	140	4	84
4	58	4	280	7	147
2	13	1	70	2	42
7	85	6	420	5	105
4	68	4	280	6	126
1	12	1	70	2	42
1	14	1	70	2	42
1	13	1	70	1	21
0	0	0	0	0	0
1	14	1	70	2	42
2	34	2	140	4	84
1	14	1	70	2	42
2	15	1	70	2	42
1	11	1	70	2	42
2	35	2	140	4	84
1	11	1	70	2	42
4	61	4	280	8	168
2	32	2	140	4	84
3	33	2	140	3	63
2	15	1	70	2	42
1	10	1	70	1	21
2	33	2	140	4	84
7	77	7	490	5	105
2	33	2	140	4	84
1	14	1	70	2	42
2	33	2	140	3	63
2	34	2	140	4	84
2	30	2	140	4	84
2	33	2	140	4	84
2	33	2	140	4	84
1	14	1	70	2	42
2	34	2	140	4	84
4	57	4	280	8	168
1	12	1	70	2	42
1	12	1	70	2	42
1	12	1	70	2	42
2	22	1	70	3	63
2	23	1	70	3	63
2	33	2	140	4	84
1	13	1	70	2	42
4	65	4	280	6	126
12	96	8	560	2	42
2	23	2	140	2	42
4	57	4	280	7	147
2	34	2	140	4	84
8	87	6	420	7	147
1	14	1	70	2	42
2	34	2	140	4	84
2	34	2	140	4	84
2	25	2	140	2	42
4	66	4	280	7	147
2	33	2	140	4	84
5	78	5	350	10	210
4	57	4	280	7	147
1	13	1	70	1	21
2	22	2	140	2	42
1	16	1	70	2	42
1	13	1	70	2	42
1	12	1	70	2	42
8	77	7	490	5	105
2	31	2	140	4	84
7	75	6	420	6	126
1	12	1	70	2	42
24	247	19	1326	28	568
2	34	2	140	4	84
1	12	1	70	1	21
1	10	1	70	0	0
2	34	2	140	4	84
2	16	1	70	2	42
1	13	1	70	2	42
1	14	1	70	2	42
2	28	2	140	4	84
1	14	1	70	2	42
2	32	2	140	3	63
1	14	1	70	2	42
2	35	2	140	4	84
2	34	2	140	4	84
4	59	4	280	8	168
2	33	2	140	4	84
5	77	5	350	10	210
2	22	1	70	1	21
1	13	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
2	29	2	140	4	84
4	59	4	280	8	168
2	32	2	140	4	84
1	13	1	70	2	42
2	36	2	140	4	84
2	22	2	140	2	42
1	10	1	70	1	21
4	59	4	280	8	168
1	12	1	70	1	21
4	54	4	280	6	126
2	33	2	140	3	63
1	12	1	70	2	42
1	13	1	70	2	42
11	93	8	560	8	168
2	36	2	140	4	84
4	69	4	280	6	126
3	35	2	140	3	63
1	13	1	70	2	42
7	80	7	490	5	105
2	35	2	140	4	84
2	35	2	140	4	84
2	24	2	140	3	63
2	35	2	140	4	84
4	56	4	280	7	147
1	15	1	70	2	42
9	95	6	420	7	147
7	86	6	420	7	147
1	11	1	70	2	23
1	10	1	70	0	0
2	19	2	140	2	42
1	14	1	70	2	42
2	33	2	140	4	84
4	68	4	280	6	126
31	343	28	1960	25	517
2	33	2	140	4	84
1	12	1	70	2	42
1	11	1	70	2	42
1	13	1	70	2	42
2	35	2	140	4	84
3	35	2	140	3	63
5	78	5	350	10	210
2	32	2	140	3	63
4	60	4	280	8	168
2	27	2	140	4	84
4	69	4	280	6	126
1	13	1	70	2	42
1	14	1	70	2	42
2	32	2	140	4	84
2	23	1	70	1	21
2	33	2	140	4	84
2	35	2	140	4	84
1	13	1	70	1	21
4	69	4	280	6	126
7	79	7	490	5	105
1	14	1	70	2	42
1	13	1	70	1	21
1	15	1	70	2	42
7	81	7	490	5	105
2	35	2	140	4	84
1	11	1	70	2	42
2	34	2	140	3	63
1	13	1	70	2	42
1	12	1	70	2	42
1	12	1	70	2	42
1	12	1	70	2	42
2	16	1	70	2	42
11	93	10	694	2	42
2	34	2	140	4	84
2	32	2	140	3	63
1	14	1	70	2	32
1	15	1	70	2	42
1	11	1	70	0	0
8	84	7	490	5	105
2	34	2	140	4	84
2	35	2	140	4	84
2	34	2	140	4	84
2	16	1	70	2	42
2	35	2	140	4	84
6	72	6	420	5	105
1	15	1	70	2	42
1	13	1	70	2	42
2	34	2	140	4	84
7	81	6	420	6	126
2	35	1	70	4	84
2	33	2	140	4	84
2	33	2	140	4	84
2	33	2	140	4	84
4	59	4	280	8	168
2	35	2	140	4	84
2	23	1	70	3	63
1	12	1	70	2	42
1	12	1	70	2	42
5	77	5	350	10	210
7	78	6	420	6	126
4	58	4	280	8	168
2	31	2	140	4	84
2	33	2	140	4	84
2	34	2	140	4	84
9	89	6	420	7	147
1	13	1	70	2	42
2	35	2	140	4	84
3	27	2	140	3	63
1	12	1	70	2	42
1	12	1	70	2	42
1	12	1	70	1	21
2	22	2	140	2	42
1	13	1	70	2	42
3	34	2	140	4	84
9	85	6	420	5	105
1	12	1	70	2	42
4	60	4	280	8	168
4	57	4	280	8	168
2	34	2	140	4	84
1	11	1	70	2	42
1	14	1	70	2	42
2	33	2	140	4	84
12	105	10	696	2	42
1	13	1	70	2	42
2	33	2	140	4	84
2	35	2	140	4	84
8	88	6	420	7	147
2	33	2	140	3	63
3	34	2	140	2	42
7	81	7	490	5	105
4	55	4	280	7	147
1	13	1	70	2	42
4	59	4	280	8	168
2	33	2	140	3	63
1	13	1	70	2	42
1	12	1	70	2	42
8	87	6	420	8	168
1	13	1	70	2	24
3	40	2	140	4	84
21	221	16	1120	21	441
1	12	1	70	1	21
4	52	4	280	6	126
1	13	1	70	1	21
2	33	2	140	4	84
2	23	1	70	3	63
2	19	1	70	2	42
2	13	1	70	2	42
2	35	2	140	4	84
2	32	2	140	3	63
2	12	1	70	1	21
1	13	1	70	2	42
8	89	6	420	7	147
1	15	1	70	2	42
1	9	1	70	0	0
2	32	2	140	4	84
3	47	3	210	5	105
8	93	7	490	7	147
1	14	1	70	2	42
1	12	1	70	2	42
1	15	1	70	2	42
8	89	6	420	7	147
1	14	1	70	2	42
1	15	1	70	2	42
4	56	4	280	6	126
1	11	1	70	0	0
2	21	1	70	2	42
8	91	6	420	7	147
2	33	2	140	4	84
4	69	4	280	6	126
1	12	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
4	68	4	280	7	147
1	15	1	70	2	42
2	24	1	70	3	63
8	88	7	490	5	105
7	80	7	490	5	105
1	11	1	70	2	42
1	12	1	70	1	21
8	82	7	490	5	105
2	33	2	140	4	84
4	56	4	280	7	147
2	35	2	140	4	84
1	12	1	70	2	42
1	13	1	70	2	42
2	33	2	140	4	84
2	34	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
8	95	7	490	9	189
1	15	1	70	2	42
10	94	8	560	8	168
4	68	4	280	7	147
4	59	4	280	7	147
7	80	6	420	6	126
2	33	2	140	4	84
2	32	2	140	3	63
1	12	1	70	1	21
1	12	1	70	2	42
1	10	0	0	1	21
3	36	2	140	4	84
2	33	2	140	4	84
7	84	7	490	5	105
2	32	2	140	4	84
1	14	1	70	2	42
1	11	1	70	2	42
1	15	1	70	2	42
10	93	8	560	9	189
2	23	1	70	3	56
1	14	1	70	2	42
1	15	1	70	2	42
2	34	2	140	4	84
2	21	2	140	2	42
2	33	2	140	4	84
2	34	2	140	4	84
1	13	1	70	2	42
5	78	5	350	10	210
11	86	8	560	2	42
1	12	1	70	2	42
2	15	1	70	2	42
1	14	1	70	2	42
8	87	6	420	8	168
1	14	1	70	2	42
2	33	2	140	4	84
7	82	7	490	6	126
1	14	1	70	2	42
18	181	14	960	16	336
8	90	6	420	7	147
8	88	6	420	6	126
2	23	2	140	2	42
1	14	1	70	2	42
2	33	2	140	4	84
1	14	1	70	2	42
2	33	2	140	4	84
8	91	6	420	7	147
4	66	4	280	6	126
2	22	2	140	2	42
2	32	2	140	3	63
4	71	4	280	7	147
4	56	4	280	6	126
1	13	1	70	2	42
2	29	2	140	2	42
2	35	2	140	4	84
5	80	5	350	10	210
4	67	4	280	6	126
2	34	2	140	4	84
2	34	2	140	4	84
2	14	1	70	2	42
1	13	1	70	2	42
8	90	6	420	7	147
2	25	1	70	3	63
4	57	4	280	6	126
2	34	2	140	4	84
1	12	1	70	1	21
3	27	2	140	3	63
2	34	2	140	4	84
4	67	4	280	6	126
2	34	2	140	4	84
1	15	1	70	2	42
4	57	4	280	7	147
5	76	5	350	10	210
14	124	11	762	9	189
2	34	2	140	4	84
2	35	2	140	4	84
1	11	1	70	1	21
2	33	2	140	4	84
8	87	6	420	7	147
1	13	1	70	2	42
5	62	4	280	7	147
1	14	1	70	2	42
2	18	2	132	2	42
2	17	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
2	36	2	140	4	84
1	14	1	70	2	42
2	35	2	140	4	84
1	12	1	70	2	42
4	58	4	280	7	147
4	57	4	280	7	147
8	89	7	490	6	126
1	14	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
19	197	14	980	21	423
2	34	2	140	4	84
1	15	1	70	2	42
1	11	1	70	2	42
2	35	2	140	4	84
1	13	1	70	2	42
2	33	2	140	4	84
7	79	7	490	5	105
8	83	6	420	7	147
1	14	1	70	2	42
4	59	4	280	7	147
2	34	2	140	4	84
2	34	2	140	4	84
1	12	1	70	2	42
7	86	6	420	6	126
2	31	2	140	3	63
1	11	1	70	1	21
5	77	5	350	10	210
18	191	15	1050	12	252
2	23	1	70	3	63
7	82	6	420	6	126
1	13	1	70	2	42
2	32	2	140	3	63
2	34	2	140	4	84
9	88	6	420	7	147
2	33	2	140	4	84
1	13	1	70	2	42
2	32	2	140	4	84
1	14	1	70	2	42
1	13	1	70	2	42
1	11	1	70	1	21
2	35	2	140	4	84
2	17	1	70	2	42
1	15	1	70	2	42
2	33	2	140	4	84
1	16	1	70	2	42
1	13	1	70	2	42
2	34	2	140	3	63
1	15	1	70	2	42
9	90	6	420	6	126
2	35	2	140	4	84
1	13	1	70	1	21
5	56	4	280	5	105
3	36	2	140	4	84
1	11	1	70	2	42
1	12	1	70	1	21
1	14	1	70	2	42
1	15	1	70	2	42
1	13	1	70	2	29
1	13	1	70	1	21
2	32	2	140	3	63
2	32	2	140	3	63
2	21	1	70	2	42
2	33	2	140	4	84
2	35	2	140	4	84
2	30	2	140	4	84
4	58	4	280	8	168
6	80	5	350	10	210
1	11	1	70	1	21
1	16	1	70	2	42
2	32	2	140	3	63
1	13	1	70	2	42
3	36	2	140	4	84
1	14	1	70	2	42
1	11	1	70	1	21
1	11	1	70	2	42
2	35	2	140	4	84
2	23	1	70	2	42
1	16	1	70	2	42
4	67	4	280	6	126
7	79	6	420	5	105
1	12	1	70	2	42
1	14	1	70	2	42
2	33	2	140	4	84
8	89	6	420	7	147
4	35	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
1	13	1	70	2	42
2	24	2	140	2	42
2	34	2	140	4	84
8	88	6	420	6	126
3	25	1	70	3	63
5	80	5	350	10	210
2	33	2	140	4	84
1	12	1	70	2	42
4	69	4	280	6	126
5	77	5	350	10	210
2	30	2	140	4	84
8	90	6	420	7	147
1	13	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
2	17	1	70	2	42
2	32	2	140	4	84
2	24	1	70	2	42
2	22	2	140	2	42
1	10	1	70	1	21
5	56	4	280	6	126
2	33	2	140	3	63
2	22	2	140	2	42
1	11	1	70	1	21
7	87	6	420	7	147
2	33	2	140	4	84
1	15	1	70	2	26
2	16	1	70	3	63
2	36	2	140	4	84
2	30	2	140	4	84
2	24	2	140	3	47
2	13	1	70	2	42
1	14	1	70	2	42
2	20	1	70	3	63
1	15	1	70	2	42
2	33	2	140	4	84
2	16	1	70	2	42
4	57	4	280	8	168
2	22	2	140	3	63
1	10	1	70	1	21
2	20	1	70	1	21
0	0	0	0	0	0
2	33	2	140	3	63
7	83	6	420	7	147
2	32	2	140	4	84
2	15	1	70	2	42
16	137	11	756	13	273
2	35	2	140	4	84
2	32	2	140	3	63
2	34	2	140	4	84
4	66	4	280	6	126
2	15	1	70	2	42
4	58	4	280	8	168
1	14	1	70	2	42
2	33	2	140	4	84
1	15	1	70	2	42
2	34	2	140	4	84
4	70	4	280	6	126
2	32	2	140	3	63
1	14	1	70	2	42
2	15	1	70	2	42
5	76	5	350	10	210
1	12	1	70	2	42
1	13	1	70	2	42
2	33	2	140	4	84
2	35	2	140	4	84
3	35	2	140	3	63
1	15	1	70	2	42
1	10	1	70	1	21
2	22	1	70	2	42
1	13	1	70	2	42
8	89	6	420	8	168
2	31	2	140	3	63
2	24	1	70	3	63
8	86	7	490	5	105
7	79	6	420	5	105
2	34	2	140	4	84
1	11	1	70	1	21
1	14	1	70	2	42
2	22	1	70	3	63
1	13	1	70	1	21
4	58	4	280	8	168
5	81	5	350	10	210
2	36	2	140	4	84
2	24	1	70	3	63
2	34	2	140	3	63
1	11	1	70	1	21
8	84	6	420	7	147
1	13	1	70	2	42
2	33	2	140	4	84
2	35	2	140	4	84
4	61	4	280	8	168
2	25	1	70	3	63
7	84	6	420	5	105
1	15	1	70	2	42
1	14	1	70	2	42
2	32	2	140	3	63
1	16	1	70	2	42
4	58	4	280	7	147
1	13	1	70	2	42
2	34	2	140	4	84
1	12	1	70	2	42
7	88	6	420	7	147
1	12	1	70	1	21
1	14	1	70	2	42
1	14	1	70	2	42
2	34	2	140	4	84
4	51	4	280	6	126
2	33	2	140	4	84
2	26	2	140	3	63
28	283	19	1330	24	487
8	86	6	420	6	126
2	33	2	140	4	84
2	35	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
1	11	1	70	1	21
12	107	10	698	3	63
2	35	2	140	4	84
1	14	1	70	2	42
1	11	1	70	2	42
2	33	2	140	3	63
2	34	2	140	4	84
4	58	4	280	8	168
4	58	4	280	8	168
9	113	8	542	6	126
4	69	4	280	6	126
0	0	0	0	0	0
1	12	1	70	1	21
5	76	5	350	10	210
1	12	1	70	2	42
5	75	5	350	10	210
2	19	1	70	2	42
2	33	2	140	3	63
2	24	2	140	3	63
2	34	2	140	4	84
9	92	6	420	6	126
2	32	2	140	3	63
2	33	2	140	4	84
2	35	2	140	4	84
2	35	2	140	4	84
2	33	2	140	3	63
15	131	11	766	12	252
2	25	1	70	3	63
8	85	7	490	6	126
5	78	5	350	10	210
2	30	2	140	4	84
2	21	2	140	2	42
2	35	2	140	4	84
1	13	1	70	2	42
1	18	1	70	2	42
2	34	2	140	4	84
2	32	2	140	3	63
1	13	1	70	2	42
2	33	2	140	4	84
2	35	2	140	4	84
2	23	1	70	2	42
2	34	2	140	4	84
4	59	4	280	7	147
2	21	1	70	2	42
1	10	1	70	1	21
2	21	1	70	2	42
1	15	1	70	2	42
1	11	1	70	1	21
7	88	6	420	7	147
2	34	2	140	4	84
2	16	1	70	2	42
2	33	2	140	4	84
2	33	2	140	4	84
2	16	1	70	2	42
1	15	1	70	2	42
1	13	1	70	2	42
2	34	2	140	4	84
8	87	6	420	7	147
1	14	1	70	2	42
1	12	1	70	1	21
4	57	4	280	8	168
2	33	2	140	4	84
2	33	2	140	4	84
5	58	4	280	7	147
2	35	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
2	34	2	140	4	84
2	34	2	140	4	84
1	10	1	70	1	21
2	32	2	140	4	84
1	14	1	70	2	42
2	25	2	140	2	42
1	14	1	70	2	42
1	12	1	70	2	42
1	12	1	70	2	42
2	31	2	140	4	84
1	13	1	70	2	42
1	14	1	70	2	42
1	12	1	70	0	0
8	88	6	420	7	147
8	87	6	420	6	126
2	34	2	140	4	84
2	33	2	140	3	63
4	66	4	280	6	126
2	33	2	140	4	84
1	14	1	70	2	42
1	12	1	70	1	21
1	14	1	70	2	42
2	22	1	70	2	42
1	13	1	70	2	42
2	30	2	140	4	84
1	14	1	70	2	42
1	14	1	70	2	42
4	68	4	280	6	126
2	16	1	70	0	0
2	33	2	140	4	84
2	35	2	140	4	84
2	35	2	140	4	84
4	36	2	140	2	42
2	33	2	140	4	84
1	13	1	70	2	42
1	12	1	70	1	21
2	34	2	140	4	84
1	14	1	70	2	42
1	13	1	70	2	42
1	15	1	70	2	42
2	23	1	70	2	42
1	14	1	70	2	42
17	163	11	770	18	378
9	89	6	420	7	147
5	81	5	350	10	210
2	31	2	140	4	84
1	13	1	70	2	42
1	13	1	70	1	21
2	32	2	140	4	84
1	12	1	70	2	42
2	22	1	70	2	42
2	25	2	140	2	42
1	18	1	70	2	42
4	58	4	280	8	168
1	12	1	70	2	42
2	32	2	140	4	84
6	73	6	420	6	126
4	68	4	280	6	126
1	11	1	70	2	42
1	13	1	70	2	42
1	16	1	70	2	42
1	14	1	70	2	42
2	34	2	140	4	84
7	81	7	490	6	126
2	24	1	70	2	42
25	289	24	1680	23	483
2	13	1	70	2	42
1	14	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
1	14	1	70	2	42
2	35	2	140	4	84
2	34	2	140	4	84
2	35	2	140	4	84
1	14	1	70	2	42
2	21	1	70	2	42
2	31	2	140	3	63
2	32	2	140	4	84
2	21	1	70	3	63
1	14	1	70	2	42
7	84	6	420	6	126
2	34	2	140	4	84
6	71	6	420	6	126
5	75	5	350	10	210
8	83	7	490	6	126
2	34	2	140	4	84
1	14	1	70	1	21
2	34	2	140	4	84
1	14	1	70	2	42
2	23	2	140	2	42
1	14	1	70	2	42
5	77	5	350	10	210
6	85	6	420	10	210
1	14	1	70	2	42
1	15	1	70	2	42
8	89	6	420	7	147
2	34	2	140	4	84
2	33	2	140	3	63
9	99	6	420	7	147
1	10	1	70	1	21
5	67	4	280	6	126
1	13	1	70	2	42
1	12	1	70	2	42
1	14	1	70	2	42
4	59	4	280	7	147
3	36	2	140	4	84
2	14	1	70	2	42
1	14	1	70	2	42
1	14	1	70	2	42
2	17	1	70	2	42
4	55	4	280	7	147
1	12	1	70	1	21
3	34	2	140	4	84
2	34	2	140	4	84
2	32	2	140	3	63
1	14	1	70	2	42
1	13	1	70	2	42
1	14	1	70	2	42
9	109	7	490	8	161
2	33	2	140	4	84
2	22	2	140	2	42
1	16	1	70	2	42
1	12	1	70	2	42
16	138	11	765	11	231
7	85	6	420	6	126
9	93	6	420	7	147
2	25	2	140	1	21
2	25	1	70	3	63
1	12	1	70	2	42
1	12	1	70	2	42
1	13	1	70	2	42
2	13	1	70	1	21
8	88	6	420	7	147
1	12	1	70	2	42
2	34	2	140	4	84
8	90	6	420	7	147
2	24	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
1	14	1	70	2	42
2	34	2	140	4	84
8	81	6	420	7	147
2	22	2	140	2	42
2	34	2	140	4	84
2	33	2	140	4	84
1	11	1	70	1	21
1	13	1	70	1	21
1	15	1	70	2	42
7	86	6	420	6	126
4	59	4	280	8	168
2	31	2	140	3	63
2	32	2	140	4	84
1	13	1	70	2	42
2	35	2	140	4	84
1	13	1	70	1	21
1	12	1	70	2	27
2	29	2	140	3	63
1	12	1	70	2	42
23	260	19	1330	26	541
2	33	2	140	4	84
4	68	4	280	6	126
2	21	2	140	2	42
1	12	1	70	2	42
1	14	1	70	2	42
2	22	1	70	3	63
4	34	2	140	3	63
2	34	2	140	4	84
1	13	1	70	2	42
1	12	1	70	1	21
1	13	1	70	2	42
4	57	4	280	7	147
1	10	1	70	1	21
2	33	2	140	4	84
4	51	4	280	6	126
1	14	1	70	2	42
1	13	1	70	2	42
2	23	2	140	3	63
1	13	1	70	2	42
1	11	1	70	2	42
2	23	2	140	3	63
1	12	1	70	2	42
1	15	1	70	2	42
1	11	1	70	2	29
2	22	2	140	1	21
7	83	6	420	7	147
2	26	2	140	3	48
2	29	2	140	4	84
1	16	1	70	2	42
2	32	2	140	4	84
3	28	2	140	2	42
1	13	1	70	1	21
1	11	1	70	1	21
8	81	8	560	5	105
22	220	16	1120	22	442
1	16	1	70	2	42
1	14	1	70	2	42
4	59	4	280	8	168
2	30	2	140	3	63
8	92	6	420	8	168
1	11	1	70	1	21
1	15	1	70	2	42
2	20	2	140	3	63
1	13	1	70	2	42
1	14	1	70	2	42
2	36	2	140	4	84
1	10	1	70	1	21
7	86	6	420	6	126
1	18	1	70	2	42
1	14	1	70	2	42
1	10	1	70	1	21
4	66	4	280	6	126
2	32	2	140	4	84
2	31	2	140	4	84
1	11	1	70	2	42
2	34	2	140	4	84
5	79	5	350	9	189
5	62	4	280	7	147
8	87	6	420	7	147
1	10	1	70	1	21
11	94	8	560	7	147
2	33	2	140	4	84
4	37	2	140	4	84
1	13	1	70	1	21
4	56	4	280	7	147
2	34	2	140	4	84
1	15	1	70	2	42
4	70	4	280	6	126
1	14	1	70	2	42
7	82	6	420	6	126
1	15	1	70	2	42
2	31	2	140	3	63
2	34	2	140	4	84
23	241	19	1290	16	336
1	13	1	70	2	42
17	163	11	770	15	315
4	69	4	280	7	147
5	77	5	350	10	210
1	13	1	70	2	42
2	32	2	140	3	63
2	34	2	140	4	84
2	22	1	70	1	21
2	22	1	70	3	63
2	34	2	140	4	84
1	15	1	70	2	42
6	73	6	420	6	126
2	33	2	140	4	84
1	11	1	70	2	42
1	13	1	70	1	21
2	34	2	140	4	84
2	34	2	140	4	84
1	15	1	70	2	42
2	23	1	70	2	42
1	13	1	70	2	42
2	33	2	140	4	84
3	37	2	140	4	84
8	87	6	420	7	147
1	13	1	70	2	22
12	136	11	767	13	273
5	78	5	350	10	210
1	13	1	70	2	42
4	67	4	280	6	126
1	14	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
2	32	2	140	4	84
1	15	1	70	2	42
4	70	4	280	6	126
4	58	4	280	7	147
2	30	2	140	3	63
1	14	1	70	2	42
5	77	5	350	10	210
8	85	7	490	6	126
1	13	1	70	2	42
1	13	1	70	2	42
2	34	2	140	4	84
4	56	4	280	7	147
1	18	1	70	2	42
1	15	1	70	2	42
1	13	1	70	2	42
29	310	25	1750	20	409
2	34	2	140	4	84
4	67	4	280	6	126
5	82	5	350	10	210
4	57	4	280	7	147
2	23	2	140	2	42
7	84	6	420	7	147
1	10	1	70	1	21
1	12	1	70	0	0
12	108	10	697	3	63
1	13	1	70	2	42
7	78	6	420	6	126
1	13	1	70	2	42
5	78	5	350	10	210
2	36	2	140	4	84
8	87	6	420	7	147
2	29	2	140	4	84
2	35	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
1	14	1	70	2	42
1	16	1	70	2	42
4	61	4	280	8	168
2	15	1	70	2	37
8	90	6	420	8	168
2	32	2	140	4	84
2	33	2	140	3	63
1	11	1	70	1	21
2	21	1	70	2	42
1	12	1	70	1	21
1	14	1	70	2	42
1	16	1	70	2	42
1	12	1	70	2	42
4	61	4	280	8	168
1	14	1	70	2	42
1	18	1	70	2	42
4	57	4	280	7	147
1	11	1	70	2	42
1	15	1	70	2	42
2	21	1	70	2	42
9	95	6	420	7	147
1	12	1	70	2	42
4	60	4	280	8	168
1	10	1	70	1	21
1	13	1	70	2	42
14	129	11	761	11	231
2	35	2	140	4	84
1	13	1	70	2	42
4	68	4	280	6	126
0	0	0	0	0	0
1	12	1	70	2	42
8	91	6	420	7	147
2	32	2	140	3	63
2	22	2	140	3	63
5	61	4	280	7	147
1	14	1	70	2	42
1	13	1	70	2	42
1	10	1	70	1	21
3	36	2	140	4	84
1	14	1	70	2	42
4	59	4	280	8	168
1	13	1	70	1	21
1	12	1	70	2	42
2	31	2	140	4	84
1	15	1	70	2	42
1	11	1	70	1	21
2	17	1	70	1	21
9	94	6	420	7	147
2	34	2	140	4	84
3	35	2	140	4	84
2	35	2	140	4	84
2	27	2	140	3	63
1	13	1	70	2	42
4	60	4	280	8	168
8	87	6	420	6	126
2	34	2	140	4	84
1	15	1	70	2	42
4	70	4	280	6	126
2	22	2	140	2	42
5	69	4	280	6	126
2	35	2	140	4	84
2	34	2	140	4	84
1	10	1	70	1	21
25	267	21	1470	17	357
2	13	1	70	2	42
1	11	1	70	1	21
1	12	1	70	2	42
1	15	1	70	2	42
1	11	1	70	2	42
1	14	1	70	2	37
2	16	1	70	2	42
2	23	1	70	2	42
2	33	2	140	4	84
1	18	1	70	2	42
1	12	1	70	1	21
2	32	2	140	3	63
2	34	2	140	4	84
2	34	2	140	4	84
17	137	11	756	12	252
1	14	1	70	2	42
2	32	2	140	4	84
1	15	1	70	2	42
2	33	2	140	4	84
4	58	4	280	7	147
1	14	1	70	2	42
1	13	1	70	2	42
1	16	1	70	2	42
1	13	1	70	1	21
9	92	6	420	7	147
2	35	2	140	4	84
2	34	2	140	4	84
2	33	2	140	3	63
1	13	1	70	2	42
1	14	1	70	2	42
8	88	6	420	6	126
2	34	2	140	4	84
4	58	4	280	7	147
1	11	1	70	1	21
6	71	6	420	6	126
2	32	2	140	4	84
1	12	1	70	2	42
7	93	7	490	6	126
2	33	2	140	4	84
2	35	2	140	4	84
2	35	2	140	4	84
2	33	2	140	4	84
1	12	1	70	2	42
4	58	4	280	7	147
1	10	1	70	1	21
2	23	1	70	2	40
1	13	1	70	2	42
